# Generated by ../matriz.pl date: Mon Sep 16 23:25:46 2013
# pairs file: pairs_conservative.txt symetric matrix 442 fragments
0,10,12,402,11,9,10,17,15,13,9,9,15,11,9,9,11,18,11,13,10,10,9,11,9,9,20,11,9,455,14,9,11,9,10,18,9,13,9,11,17,10,9,8,13,13,9,10,11,13,9,10,12,10,9,14,10,11,14,17,19,9,14,16,21,13,10,13,10,10,11,21,9,11,11,11,9,11,10,13,11,17,13,17,9,16,11,11,12,9,8,14,9,9,12,15,9,15,11,9,10,9,11,13,11,10,11,11,11,10,13,12,8,12,10,8,13,15,12,10,10,15,10,17,10,8,12,9,13,10,9,9,13,20,9,10,10,15,10,11,13,11,20,11,9,21,15,10,11,12,23,10,10,11,10,9,10,23,10,10,11,10,16,9,11,20,9,12,21,12,9,15,11,9,10,11,10,10,17,10,10,13,13,10,13,13,12,10,10,9,10,12,12,10,11,9,12,11,11,455,13,13,16,14,14,9,10,8,10,10,12,23,20,10,10,13,13,13,11,9,13,9,14,12,8,9,11,10,21,23,10,10,11,20,11,12,13,10,15,13,16,12,20,20,20,73,11,11,23,11,13,10,9,9,10,9,9,13,9,9,8,23,10,11,10,8,8,10,10,18,8,11,15,9,13,12,10,13,10,15,13,11,11,13,13,11,9,9,12,13,10,10,13,11,15,11,10,16,9,9,12,15,17,10,9,13,23,17,10,12,10,10,23,15,9,8,9,10,21,11,11,14,17,10,12,11,10,15,8,10,13,9,9,11,8,8,12,10,12,10,13,13,8,9,9,13,9,13,8,11,8,11,14,17,11,13,9,13,14,10,9,8,10,21,10,21,9,12,13,15,20,12,9,10,10,13,11,13,13,10,13,15,10,10,12,9,10,13,11,8,15,15,8,9,15,23,15,11,13,10,182,10,10,10,12,10,23,9,9,16,9,18,10,12,17,349,12,10,20,9,11,11,12,10,18,19,9,14,10,13,14,11,10,10,10,10,13,18,10,15,10,9
10,0,15,10,17,15,374,13,10,15,13,17,10,15,11,9,15,28,11,13,12,10,10,11,9,19,21,14,12,10,20,11,8,13,13,28,20,15,22,14,15,16,28,14,13,15,12,10,15,11,12,13,13,11,26,9,10,14,9,13,9,9,10,14,9,9,8,22,16,14,12,18,11,10,11,10,20,8,12,22,24,15,12,22,9,9,11,12,23,19,18,9,9,10,19,16,11,10,9,10,10,9,15,23,24,10,12,24,9,12,13,9,9,13,16,14,22,10,10,20,15,23,13,16,13,9,13,10,13,14,9,28,18,15,9,15,12,10,12,9,11,250,13,13,11,10,10,12,11,17,8,12,10,10,15,15,11,10,15,10,10,15,10,14,10,13,12,9,10,10,10,10,8,10,14,15,15,9,15,15,13,403,9,13,17,15,13,10,19,11,15,19,14,10,12,13,18,11,9,10,13,15,8,20,14,14,10,14,13,9,13,11,13,9,10,11,15,15,14,9,22,22,20,12,14,10,20,11,18,10,10,10,8,16,15,10,14,15,18,15,15,10,16,13,13,9,25,9,16,11,10,13,22,10,13,20,13,16,13,13,10,10,10,8,12,9,20,14,10,19,14,12,9,9,17,16,15,12,9,10,20,11,10,11,18,11,10,9,13,11,15,9,12,24,13,11,9,9,14,11,9,10,15,11,11,12,11,15,12,13,12,481,16,23,9,16,22,13,10,24,20,17,24,12,10,219,15,26,23,585,15,10,19,24,12,14,19,13,15,19,11,16,9,11,15,13,13,13,10,17,17,10,9,15,24,22,19,9,13,13,12,9,12,10,10,10,9,13,15,10,21,9,10,13,19,13,10,10,13,10,13,10,11,13,13,10,9,11,10,10,10,10,14,11,10,16,10,10,16,9,9,12,11,15,14,19,19,9,10,23,20,10,16,10,22,10,23,11,21,12,17,12,13,12,28,13,9,9,15,15,20,10,15,12,10,15,13,28,15,10,16,11
12,15,0,9,13,15,9,21,24,587,16,12,24,10,9,15,9,10,16,17,17,10,26,10,10,9,10,15,26,9,10,344,15,9,11,10,13,14,21,14,14,9,10,14,10,14,16,10,10,10,16,10,12,9,10,20,9,15,20,21,10,10,10,9,9,14,23,16,10,10,10,11,12,27,10,27,20,15,17,16,15,14,18,17,10,12,10,10,12,11,11,12,15,14,12,14,814,19,15,10,12,9,11,16,13,14,8,15,8,17,10,11,9,10,15,18,11,15,12,11,9,13,16,19,11,8,9,10,10,18,9,10,10,14,15,17,10,15,16,12,14,9,13,42,706,13,9,17,13,12,18,17,13,15,16,10,10,18,17,13,13,10,9,14,27,15,26,11,10,12,9,15,15,10,18,16,10,9,14,16,11,14,14,16,10,10,9,15,9,833,10,10,8,10,9,16,10,10,42,10,17,13,12,20,14,17,10,25,16,9,13,424,13,11,13,13,10,663,17,11,16,16,13,16,9,13,13,15,11,15,13,12,10,14,10,27,17,10,11,10,9,19,14,13,10,11,10,13,15,16,20,11,21,17,11,10,11,14,42,11,12,15,10,10,10,8,13,10,17,16,14,10,13,15,29,10,16,9,9,10,20,10,10,14,10,10,9,12,12,10,16,10,18,13,19,10,9,19,14,9,9,20,14,15,18,14,61,14,12,12,17,9,15,12,13,12,9,9,17,13,10,10,13,10,27,12,16,10,12,9,10,26,11,13,9,13,9,10,16,16,13,14,9,12,15,16,16,10,9,13,9,13,20,14,13,17,9,10,9,9,9,8,10,28,13,11,26,12,10,19,10,13,11,16,16,15,27,10,9,17,10,15,10,16,9,14,8,10,11,9,24,13,18,821,10,15,15,9,14,9,9,16,10,19,13,16,14,12,10,12,10,10,13,10,13,9,12,15,10,9,13,10,11,17,10,10,15,20,16,10,20,15,16,16,10,10,17,10,16,15,13,10
402,10,9,0,11,9,10,20,18,13,14,19,15,11,18,9,11,9,11,10,10,16,10,11,9,18,20,11,12,639,17,9,11,9,10,18,9,13,24,11,17,16,9,12,13,13,17,9,13,13,10,10,12,10,17,14,9,11,14,20,19,9,17,16,21,12,15,17,10,10,8,21,18,10,11,10,9,11,10,17,11,17,13,13,9,18,11,11,9,9,8,14,9,9,12,15,25,15,11,16,9,9,11,13,15,23,11,11,11,10,13,9,21,15,10,88,17,15,12,10,10,12,10,10,28,8,9,15,13,10,11,9,13,20,9,10,15,15,18,11,13,11,15,10,25,21,18,10,11,19,23,10,8,11,10,16,10,23,10,30,11,10,18,9,10,10,9,12,10,8,9,15,11,15,10,11,9,10,17,10,10,12,13,10,13,11,9,9,10,25,9,12,15,15,11,14,12,11,11,515,10,13,16,14,14,9,15,286,10,10,12,23,15,13,30,13,13,13,11,13,17,24,9,12,12,10,9,10,21,23,30,9,11,20,11,12,10,9,15,13,18,12,20,15,10,20,11,11,23,18,13,28,24,9,24,10,9,13,10,24,16,23,18,11,11,8,8,10,10,18,8,11,15,9,13,13,10,13,10,15,13,10,8,13,13,9,9,9,12,9,10,15,13,8,15,11,10,23,9,18,12,15,17,10,18,13,23,17,9,12,23,10,23,12,9,12,24,10,9,15,10,17,15,8,12,11,10,17,12,10,13,10,13,12,9,9,12,10,15,10,13,13,8,18,9,13,14,13,16,11,36,11,14,17,15,13,9,13,19,10,9,8,15,21,9,21,9,12,11,15,20,12,13,10,18,13,10,13,13,12,13,15,10,10,9,12,10,13,11,8,18,15,101,25,8,23,15,11,13,10,129,18,10,10,9,10,23,9,28,16,19,10,30,12,13,638,9,10,20,18,11,11,9,10,9,19,9,14,10,13,14,11,10,18,23,10,13,18,10,15,30,9
11,17,13,11,0,9,16,15,13,10,20,10,12,13,10,9,8,15,16,14,14,9,8,19,10,8,13,10,8,11,12,16,9,13,10,15,10,17,10,9,23,20,15,8,10,17,10,9,16,9,9,9,9,12,13,9,11,10,10,10,13,10,12,9,10,17,11,8,17,13,11,11,12,13,16,13,19,14,14,9,9,16,8,9,10,9,19,11,13,10,9,16,9,15,13,11,13,10,8,9,11,10,14,10,11,19,8,11,8,14,19,12,13,12,20,9,8,14,13,10,10,20,14,10,21,8,12,9,10,12,9,8,10,16,10,10,11,14,12,13,9,16,12,12,13,10,11,14,19,10,9,14,12,28,14,12,9,9,14,15,8,15,8,13,13,15,8,12,11,10,9,14,9,9,12,12,13,12,16,14,10,17,17,14,14,10,16,9,12,13,13,9,10,11,10,20,11,16,12,11,19,9,8,19,23,10,11,9,14,16,20,16,12,10,15,9,10,10,10,10,8,10,10,20,9,13,10,20,13,19,15,12,11,17,16,13,12,13,9,10,9,8,17,12,15,12,12,345,14,16,24,21,10,17,10,11,12,17,9,10,9,19,19,11,13,8,10,13,17,15,9,11,14,9,14,13,14,11,10,10,19,9,14,9,9,10,9,7,9,9,14,11,13,11,10,16,16,120,13,8,9,14,16,20,12,11,9,16,9,9,19,17,14,20,17,14,10,12,9,11,11,9,11,11,13,16,10,13,20,17,10,13,10,11,15,9,12,9,14,14,9,17,10,12,9,14,20,10,10,562,13,12,9,16,11,9,10,24,8,12,16,8,11,9,9,11,10,9,10,10,16,12,10,14,15,9,13,19,13,9,19,14,9,14,12,8,8,9,10,15,13,14,9,13,19,14,14,8,17,9,13,12,17,10,10,14,17,7,21,12,11,11,15,22,14,11,13,20,13,9,498,11,12,14,15,13,9,10,14,10,19,9,10,12,19,13,14,15,14,14,9,22
9,15,15,9,9,0,10,14,9,9,10,16,10,10,14,403,16,13,11,10,20,22,11,11,9,16,20,13,12,9,32,15,13,12,9,15,11,21,17,12,10,7,13,20,19,21,17,9,15,9,17,9,20,20,32,9,9,13,9,14,23,9,32,12,11,14,13,10,26,16,8,11,11,8,11,9,25,11,12,10,11,10,16,9,9,13,11,8,10,9,48,28,381,10,12,11,9,19,8,10,13,8,16,17,18,9,10,11,8,20,9,12,20,21,7,20,10,11,11,25,15,16,17,16,9,17,17,14,19,17,422,13,28,10,9,20,13,10,9,12,14,10,16,9,9,11,13,12,12,10,12,12,14,19,18,13,9,12,20,9,12,9,13,12,8,9,12,48,8,19,10,8,13,13,17,10,9,20,10,18,25,15,21,10,15,17,17,16,11,9,9,13,13,13,10,10,28,11,12,9,10,17,13,32,12,8,9,9,17,13,13,15,16,8,9,17,17,9,8,11,10,17,9,13,20,11,9,10,19,11,15,9,8,26,16,8,10,9,48,19,10,8,21,16,20,12,16,9,17,11,18,14,17,12,9,12,16,21,15,17,7,11,9,8,8,8,11,16,12,10,12,8,12,423,15,8,18,16,15,10,25,9,9,14,28,9,10,10,8,9,17,13,16,18,19,11,13,9,12,27,15,8,10,10,11,16,14,10,17,12,9,10,17,10,12,9,17,17,15,18,20,32,18,8,8,10,18,14,10,15,19,11,9,10,11,8,12,8,18,9,17,21,10,27,485,18,10,9,10,9,20,10,10,10,18,9,9,23,26,17,17,8,13,11,16,11,9,9,17,19,20,24,9,17,9,48,8,12,13,22,10,11,9,17,17,20,8,9,12,18,11,14,20,9,7,17,11,12,21,26,8,9,9,20,13,17,9,10,14,10,16,17,9,13,8,9,10,8,20,10,9,14,14,12,13,23,246,9,18,19,32,11,18,9,9,9,10,13,18,14,9,26
10,374,9,10,16,10,0,14,24,9,281,17,24,15,16,9,22,28,17,13,12,10,10,22,9,9,10,19,12,10,20,11,19,13,13,28,15,10,10,13,13,16,28,12,13,10,10,12,9,12,10,13,22,14,16,17,12,19,17,14,9,9,10,11,9,16,9,22,10,11,12,10,16,14,17,14,20,10,12,22,16,13,14,14,9,11,22,9,11,14,31,10,9,9,19,16,11,10,10,24,12,9,22,12,24,9,9,16,10,12,13,12,9,13,16,15,22,24,15,20,9,14,13,16,13,9,13,24,13,24,12,28,13,10,9,12,9,24,12,12,16,594,13,9,11,10,18,12,22,17,10,12,13,10,20,10,12,16,12,16,9,15,11,24,14,13,12,23,10,10,24,12,19,24,24,15,10,17,13,20,13,10,10,13,13,15,13,13,9,11,10,19,19,11,12,292,13,18,10,10,13,15,11,20,13,8,11,15,13,12,21,11,13,12,16,12,15,9,11,9,22,10,20,21,15,15,20,12,12,16,16,13,9,10,13,14,13,12,31,21,11,10,10,13,13,9,13,8,9,17,10,24,10,10,13,10,13,10,10,13,16,16,9,9,9,9,15,11,10,17,13,12,12,9,13,16,20,14,9,9,20,21,11,16,14,21,24,9,13,21,15,11,11,24,10,17,12,9,24,16,10,12,10,12,16,14,11,13,12,13,12,718,13,11,9,22,10,13,10,24,10,9,24,12,14,503,20,16,11,312,21,15,14,24,12,11,19,20,20,13,12,12,9,16,10,20,243,9,9,16,17,12,17,13,24,14,14,10,12,13,10,22,14,10,13,10,9,13,15,10,10,23,14,13,13,31,14,13,11,10,13,24,9,13,13,12,8,12,9,15,10,12,15,11,13,13,24,8,12,9,9,12,9,12,19,13,19,9,24,11,13,10,16,24,14,10,14,12,15,12,16,9,9,12,28,13,9,17,20,21,20,16,20,12,9,15,13,28,20,12,16,11
17,13,21,20,15,14,14,0,20,21,12,10,18,13,9,10,19,28,10,21,16,13,10,17,10,17,16,17,10,17,10,14,25,9,14,28,10,9,12,10,10,9,28,16,14,9,9,10,18,14,9,16,24,12,15,11,10,17,33,718,10,10,9,21,13,13,13,23,18,9,12,10,9,9,17,18,10,8,16,23,13,14,12,10,10,13,17,8,28,9,15,13,10,10,11,13,21,9,9,18,10,9,19,22,17,17,8,13,9,30,21,9,19,14,9,26,23,9,10,14,9,10,10,177,14,8,11,12,14,12,10,28,12,14,10,24,11,9,12,12,12,14,14,12,21,13,13,16,17,9,14,30,10,13,9,18,14,14,30,10,11,13,10,9,17,13,10,16,9,18,18,13,17,12,12,10,10,12,14,9,14,13,9,10,12,10,11,10,8,21,12,11,17,11,10,12,10,28,12,15,21,10,13,10,10,10,13,26,10,9,12,14,9,9,10,10,10,21,25,13,23,13,18,12,16,10,12,10,10,13,10,10,8,9,18,9,21,12,15,18,13,15,9,14,13,15,12,9,14,10,16,14,13,11,13,9,20,9,12,13,9,13,17,8,10,8,10,19,16,9,15,8,13,10,12,17,16,12,9,16,10,18,12,13,22,18,18,18,24,18,10,11,12,17,9,28,9,10,9,9,12,9,14,10,9,12,14,14,10,24,17,14,14,28,15,11,13,11,16,17,9,15,17,12,9,14,9,9,28,13,8,10,13,17,10,18,11,16,16,9,10,9,10,9,14,16,12,16,22,9,19,8,11,14,17,24,9,10,15,11,11,14,11,9,10,10,10,10,10,9,19,16,13,10,9,18,17,21,12,16,21,9,14,10,11,10,9,23,13,18,20,8,26,21,12,14,9,13,9,9,15,12,15,40,17,10,14,18,12,28,10,9,10,12,10,20,28,10,13,13,10,8,20,16,28,10,10,33,9,8,10,13,9,12,17,13,21,28,9,9,10,14
15,10,24,18,13,9,24,20,0,24,16,14,518,16,11,13,12,17,16,22,13,12,20,10,26,13,13,10,13,15,14,16,10,15,16,17,10,22,13,31,31,14,17,26,11,22,13,9,8,11,13,17,20,10,10,14,9,10,14,17,9,26,14,25,9,13,10,10,22,25,9,15,11,17,10,19,14,9,13,13,13,10,14,16,8,14,21,8,14,9,26,19,13,26,16,13,24,22,9,241,9,9,12,12,14,10,8,13,9,13,22,9,22,11,14,18,18,11,20,14,9,15,10,21,14,12,12,10,11,17,13,10,13,17,26,21,18,11,20,16,13,24,16,11,24,9,12,13,21,13,14,13,26,22,10,9,11,14,21,20,13,13,14,19,17,26,13,26,9,22,340,11,10,10,17,13,9,10,10,10,14,10,22,10,8,10,12,19,13,24,9,13,13,10,8,16,12,10,11,15,25,15,10,14,16,15,12,18,10,9,16,14,16,10,9,10,10,24,15,9,10,13,10,19,12,20,10,14,15,14,20,19,8,22,12,17,15,9,26,15,14,16,22,16,10,9,12,13,9,154,22,10,9,9,9,15,16,22,11,13,12,14,20,8,13,12,8,25,13,17,31,17,10,13,9,22,10,14,9,13,14,19,12,13,13,19,341,20,10,19,10,10,14,14,22,10,9,22,19,11,11,14,10,14,11,14,14,10,9,10,10,24,9,14,10,10,13,19,13,14,13,10,14,8,17,24,10,9,14,10,11,20,9,19,26,10,16,20,10,17,10,22,13,11,9,22,16,20,13,9,22,13,14,10,14,16,9,22,16,11,12,12,18,13,19,13,8,19,10,22,10,11,13,10,17,26,17,22,10,13,22,12,11,10,12,26,8,11,13,11,601,9,18,24,22,13,11,13,14,20,13,12,11,21,10,10,13,10,10,14,14,9,9,10,10,15,14,14,16,14,22,8,12,13,17,9,13,14,10,11,14,13,10,20,10,16,25,17,10,11,9,20
13,15,587,13,10,9,9,21,24,0,14,12,24,16,9,9,9,10,12,17,17,17,9,12,10,9,10,12,12,13,10,17,8,9,11,10,13,14,10,14,14,10,10,14,10,14,16,10,15,14,16,10,12,11,11,20,13,12,20,21,12,10,10,15,11,9,10,16,9,10,9,11,11,27,12,27,20,7,15,16,15,9,10,10,10,10,12,15,12,11,9,14,10,14,12,14,474,19,8,10,13,15,11,12,13,14,15,15,8,17,13,11,10,15,10,18,18,15,12,11,15,13,10,17,11,8,9,10,10,18,10,10,15,10,15,17,10,15,16,12,9,9,12,42,366,13,12,15,12,12,17,15,13,15,16,9,14,15,17,16,16,16,13,14,27,15,12,9,12,12,10,15,8,10,18,16,10,11,14,16,11,15,14,16,134,10,9,15,9,493,10,10,12,17,9,14,10,10,42,10,17,13,12,20,14,12,17,25,10,15,14,84,12,11,13,12,10,822,12,11,16,16,13,14,9,13,13,15,11,15,16,12,8,14,10,27,17,10,9,10,8,19,14,12,10,11,10,10,15,11,20,11,9,15,14,12,11,14,42,14,9,15,10,8,10,8,13,10,15,16,14,15,13,9,264,10,16,10,15,16,20,10,17,9,15,10,10,12,12,10,10,17,10,13,19,10,15,10,14,9,9,20,9,10,11,10,17,9,13,12,17,9,15,12,9,8,10,9,17,13,12,10,13,15,27,12,15,11,12,15,10,9,11,13,12,13,9,10,16,16,12,14,9,11,9,16,14,10,9,13,10,16,20,12,13,10,9,10,9,9,9,8,10,28,13,11,10,12,10,19,12,9,11,16,16,14,27,13,9,17,13,15,14,10,9,14,8,14,11,9,24,13,18,481,13,15,15,16,14,9,9,9,14,17,12,16,14,10,10,12,10,12,13,10,13,13,12,15,16,10,10,15,11,15,10,13,10,20,16,10,20,15,15,9,10,16,17,16,16,15,13,15
