# Generated by ../matriz.pl date: Tue Sep 17 09:35:26 2013
# pairs file: pairs_conservative.txt symetric matrix 352 fragments
0,24,12,246,12,15,24,13,10,9,8,10,10,17,8,15,12,8,10,10,9,11,12,10,9,12,17,18,11,260,9,9,18,89,12,16,12,18,18,15,15,10,8,28,13,18,18,13,9,18,18,30,10,9,9,13,13,18,13,13,13,9,9,14,11,12,8,18,9,11,18,156,10,11,8,8,14,10,14,24,30,12,11,10,10,9,10,10,8,14,9,14,15,28,9,14,12,8,18,13,13,11,10,8,9,12,11,8,9,9,10,88,8,13,10,170,12,12,10,12,11,8,16,9,12,9,25,12,13,10,15,8,10,30,9,13,8,13,14,17,13,12,14,10,8,10,10,25,14,12,24,11,10,8,10,18,8,9,14,24,9,11,10,15,8,15,50,13,12,9,9,11,18,11,13,30,13,15,15,11,12,24,9,16,13,16,11,10,8,9,13,15,18,8,9,17,10,10,9,260,10,8,11,11,15,8,13,193,16,11,8,12,16,9,10,9,12,9,16,30,18,10,30,47,11,12,8,9,12,9,13,18,10,11,9,30,9,9,12,11,12,9,13,13,16,9,8,11,9,9,18,15,15,9,13,12,260,13,54,11,10,9,13,18,17,9,12,14,13,16,15,11,12,15,12,9,11,15,11,10,15,9,10,10,14,12,9,141,12,14,11,13,12,10,9,8,13,15,12,8,12,18,8,9,8,8,8,12,12,13,9,9,8,10,14,13,54,9,24,10,9,9,9,17,9,9,13,24,12,11,11,9,12,8,18,9,13,13,11,10,10,13,13,9,12,13,18,10,9,17,8,10
24,0,10,24,18,13,338,16,14,10,282,25,14,15,8,13,9,11,14,14,13,11,25,14,11,11,16,12,8,24,9,9,11,13,9,12,25,11,9,10,22,11,11,9,9,12,9,9,22,10,9,9,25,11,18,9,29,11,9,16,10,11,9,12,11,139,11,15,12,12,11,24,15,11,11,13,13,25,8,338,9,12,13,14,14,9,11,14,13,13,20,10,13,9,11,10,10,10,10,14,12,22,11,11,33,11,12,10,10,13,8,13,25,9,11,24,15,10,25,16,10,9,12,16,10,10,8,10,9,15,13,11,15,9,11,16,91,10,13,15,9,12,13,15,8,13,15,8,10,33,352,12,11,10,11,11,13,10,12,210,11,10,9,11,197,9,13,10,13,8,12,252,20,11,9,9,12,11,22,10,9,365,12,12,10,12,22,25,8,10,12,11,12,69,9,297,15,13,11,24,14,16,9,9,22,11,8,24,12,12,13,13,12,12,8,11,13,12,12,9,10,14,9,9,13,18,13,12,18,10,9,9,11,11,11,10,11,10,9,12,18,18,11,11,15,8,274,11,16,10,15,11,9,11,16,14,24,12,9,11,11,10,10,9,16,10,13,13,13,12,10,12,8,13,10,18,10,11,22,15,9,10,14,8,10,22,9,24,10,15,10,12,13,11,9,88,9,13,25,13,9,12,12,10,13,16,8,10,9,16,33,11,13,25,13,8,9,12,352,8,12,12,10,16,10,11,10,351,10,9,11,11,135,11,11,8,9,10,11,15,11,9,9,10,25,16,12,25,11,15,10,15
12,10,0,11,9,10,10,9,10,438,10,9,10,10,12,10,10,26,10,13,27,10,17,10,11,11,10,12,14,11,16,268,8,13,15,11,12,24,12,9,9,16,26,11,11,24,19,22,10,23,19,10,16,11,14,11,22,11,11,27,105,11,16,9,10,10,13,19,24,12,12,13,9,9,26,10,10,16,11,10,10,76,10,13,10,14,16,10,9,10,12,10,13,11,13,15,483,15,15,13,13,9,11,9,24,11,12,15,12,27,13,13,9,11,15,11,19,8,16,16,9,9,11,27,15,13,11,15,11,16,13,26,9,10,14,27,13,11,11,10,11,98,11,9,14,13,16,11,15,10,10,12,11,15,11,7,9,23,9,10,13,23,10,26,13,16,13,246,12,14,13,13,12,10,11,10,13,11,9,8,16,10,24,11,265,11,11,16,11,353,13,16,11,13,12,10,9,10,13,11,15,11,13,16,9,9,13,11,11,12,9,10,11,24,13,13,12,24,11,10,15,15,10,11,11,9,10,24,9,14,11,19,16,101,13,10,11,23,16,12,9,9,11,9,15,10,10,10,27,454,19,16,16,11,27,11,11,10,11,11,16,454,13,12,11,18,12,15,27,10,9,12,11,10,410,14,15,16,9,9,13,424,10,10,15,10,11,13,15,15,8,13,12,11,11,13,22,13,12,10,16,12,26,23,10,11,10,15,16,9,24,11,10,9,11,8,11,10,10,10,24,200,379,10,15,13,11,10,15,16,10,24,10,26,12,10,12,11,138,9,11,11,11,319,9,27,11,9,13,10,8,15
246,24,11,0,12,15,24,13,10,11,9,10,10,17,8,15,12,9,10,10,14,11,12,10,15,12,17,18,15,396,11,11,18,75,12,16,13,18,18,10,10,10,9,155,13,18,18,16,9,18,18,30,10,9,16,10,16,18,13,13,13,15,11,14,11,12,8,18,9,8,18,142,10,9,9,8,16,10,8,24,30,12,11,10,10,15,10,10,9,9,9,12,15,77,9,9,11,8,8,16,16,11,10,24,9,10,11,9,9,14,10,74,9,13,10,320,12,9,10,11,11,8,16,14,12,9,8,12,13,10,15,9,10,30,15,14,9,13,10,17,13,12,10,10,15,24,10,8,14,12,24,11,10,8,10,18,9,9,14,24,9,11,16,15,9,15,36,13,13,9,9,9,18,11,14,30,16,15,10,11,11,24,9,16,13,16,11,10,8,11,16,15,18,8,15,17,10,10,9,396,10,8,8,11,10,8,13,343,16,8,9,12,16,9,10,9,13,9,16,30,8,10,30,197,10,12,8,9,12,9,13,18,10,11,9,30,9,9,11,11,12,9,13,13,12,9,9,11,9,11,18,15,15,9,13,12,389,13,204,9,10,11,13,18,17,9,13,14,14,16,10,11,9,15,12,12,11,15,11,10,15,11,10,10,9,10,9,127,9,14,11,16,13,10,9,9,16,15,13,8,11,18,9,9,9,8,8,8,13,13,9,15,8,10,10,13,204,9,24,10,9,11,11,17,9,9,13,24,8,11,11,9,12,9,18,9,13,13,11,10,10,13,10,11,12,13,18,10,9,17,8,10
12,18,9,12,0,17,9,14,9,9,9,9,9,18,21,17,10,19,9,13,15,20,11,9,18,143,13,12,9,14,12,9,12,11,10,10,11,35,40,11,15,11,19,8,15,35,40,9,10,40,40,15,10,21,137,8,14,12,8,14,8,18,50,12,20,18,9,40,35,14,12,11,9,12,19,11,13,11,91,18,15,20,9,13,9,18,10,9,11,13,27,15,17,8,14,24,9,24,12,11,11,12,10,11,15,13,11,24,12,15,11,11,24,15,11,14,9,8,11,10,12,11,10,14,10,12,12,9,15,11,17,19,9,15,18,14,9,8,9,13,8,20,9,9,18,11,11,12,24,14,9,21,10,11,10,8,11,8,12,18,14,14,16,17,9,7,11,9,11,12,11,9,40,16,8,15,11,21,15,8,10,18,35,10,9,10,12,10,28,20,11,13,8,9,18,9,9,9,14,8,13,8,14,10,10,12,13,14,10,14,11,17,10,35,11,14,11,35,10,15,12,13,10,8,9,293,11,35,330,12,15,40,11,20,14,15,21,12,10,21,264,332,14,21,9,15,9,20,14,9,9,13,13,7,14,156,8,14,8,12,11,9,9,40,13,12,11,12,9,10,10,21,8,17,9,271,8,19,12,11,9,9,9,12,24,10,15,8,9,9,8,11,11,10,15,9,14,17,11,17,10,8,19,12,9,15,17,9,11,14,15,8,14,9,9,14,8,17,9,12,17,20,9,13,14,14,8,9,10,10,20,35,18,10,12,17,14,8,20,9,10,14,8,9,11,14,8,9,11,13,12,11
15,13,10,15,17,0,13,10,8,10,13,11,13,9,9,278,9,19,10,20,12,20,12,9,11,10,12,8,13,12,10,10,8,13,9,12,12,10,14,21,21,9,19,9,16,10,14,61,9,14,14,10,12,9,10,9,57,8,9,10,9,11,10,9,11,13,9,14,10,18,8,13,14,8,19,9,9,16,10,13,11,15,8,20,7,11,10,13,9,9,17,17,319,9,10,17,10,17,18,14,14,13,15,9,13,9,8,17,18,12,20,13,8,16,9,15,14,18,12,9,13,9,12,12,9,8,8,9,16,16,319,19,14,11,11,12,13,9,12,12,9,15,12,14,13,13,16,8,17,13,13,18,15,17,15,8,9,8,9,13,10,9,12,11,13,11,13,9,12,8,13,13,11,20,12,21,14,9,21,13,9,13,10,12,9,12,13,16,10,10,14,11,8,13,11,13,14,9,10,13,20,14,54,9,21,14,8,15,12,8,9,189,19,10,20,10,12,10,19,11,18,20,10,9,12,10,9,10,17,13,16,14,9,15,11,21,11,8,9,8,17,10,18,9,14,16,13,9,10,10,14,11,11,11,10,10,13,18,9,8,9,10,9,11,12,8,12,11,12,12,21,18,18,270,9,10,13,11,13,9,137,10,8,12,17,9,16,13,18,14,13,14,12,15,16,13,13,244,12,10,9,8,11,8,9,14,10,9,12,9,13,11,9,11,12,9,9,9,13,12,13,10,10,12,9,10,9,13,9,10,20,10,13,19,8,10,9,18,10,14,15,16,9,10,12,10,8,11,9,12,17,16
24,338,10,24,9,13,0,16,14,10,355,25,14,15,8,13,9,11,14,11,13,11,25,14,11,8,16,12,8,24,9,13,11,13,9,12,25,11,17,10,22,11,11,9,19,11,13,9,22,10,11,9,25,11,9,9,29,11,9,16,12,11,9,12,11,37,9,13,11,12,11,24,15,11,11,13,13,25,8,236,9,13,13,11,14,9,11,14,13,13,20,15,13,9,11,10,10,10,10,14,12,22,11,11,33,15,12,10,10,13,11,13,25,19,11,24,13,10,25,9,22,20,12,16,10,10,8,10,19,11,13,11,15,9,11,16,164,10,13,15,9,13,13,15,8,13,11,8,10,33,366,12,11,10,11,11,13,10,12,108,11,12,9,11,270,9,13,10,13,8,12,325,20,11,9,9,12,11,22,17,9,263,11,12,10,12,22,25,8,10,12,11,12,142,9,370,15,13,11,24,11,16,9,9,22,11,9,24,12,12,13,13,12,11,11,11,13,11,12,9,10,11,9,9,13,9,13,11,9,10,19,13,11,11,11,10,11,10,9,12,11,9,11,11,15,19,339,11,16,10,13,11,9,11,16,8,24,13,9,11,11,10,73,8,16,10,13,13,13,12,10,12,8,13,10,9,17,11,22,15,9,10,14,11,10,22,19,24,10,15,17,12,13,11,19,161,9,13,25,8,9,12,12,10,13,16,8,10,10,16,33,11,13,25,13,8,9,12,411,8,11,13,10,16,8,11,10,411,10,9,11,11,33,11,11,8,8,10,11,15,11,19,9,10,25,16,12,25,11,15,10,11
13,16,9,13,14,10,16,0,19,9,27,10,19,15,56,10,10,17,12,9,120,9,8,11,14,14,15,18,8,13,17,9,18,8,9,17,12,17,14,8,10,9,17,11,20,17,14,9,10,14,14,15,12,14,17,19,9,18,19,411,14,14,17,9,9,8,11,10,17,13,18,13,10,18,17,11,28,12,14,16,15,9,9,9,12,14,15,12,11,28,9,10,10,8,22,21,9,21,10,19,12,8,17,8,10,14,13,21,10,137,9,8,21,9,9,13,10,9,12,12,8,11,17,271,12,9,10,12,20,14,10,17,10,15,14,394,27,19,14,15,19,9,14,10,8,8,9,10,21,12,16,10,17,21,17,12,11,8,9,12,22,9,9,15,27,15,14,14,8,9,19,27,14,11,19,9,9,9,9,9,12,16,17,17,9,17,10,12,10,9,12,15,18,27,14,27,10,12,22,13,9,8,9,17,10,8,9,13,12,13,28,10,17,17,9,22,11,17,17,9,10,9,15,11,14,14,11,17,14,9,9,14,9,9,22,15,14,18,17,10,14,14,20,222,10,9,27,9,283,9,10,12,12,14,411,14,13,20,11,18,9,9,27,14,15,9,11,9,52,17,8,13,9,10,8,14,9,15,8,11,9,9,19,9,21,10,9,13,9,10,20,12,11,17,9,27,10,10,12,13,17,18,17,18,11,10,13,9,8,262,12,14,12,10,14,225,11,13,27,9,17,9,9,15,9,22,19,27,12,17,9,17,8,17,18,13,227,19,9,10,17,20,19,9,12,411,18,10,12,15,21,9
10,14,10,10,9,8,14,19,0,10,14,10,425,10,9,8,10,9,290,9,25,22,33,293,19,9,10,17,11,10,8,16,11,10,23,19,33,13,9,12,12,12,9,16,9,13,18,13,12,26,18,9,33,19,8,10,13,11,10,25,13,19,8,10,22,13,10,18,13,25,11,10,19,11,9,144,12,33,9,14,9,16,9,9,303,19,9,453,16,9,9,10,8,16,11,10,10,9,11,200,10,10,10,13,12,9,11,10,11,25,9,10,10,13,12,9,9,8,33,23,10,16,12,25,23,11,8,23,13,13,8,9,19,9,19,25,10,10,18,10,10,16,9,19,11,8,13,9,9,9,14,25,10,9,10,13,16,26,10,13,11,10,10,9,10,16,10,13,33,11,127,14,9,9,12,14,13,9,13,10,23,14,13,12,13,12,10,33,9,10,13,16,11,10,19,14,19,265,11,10,9,12,19,8,12,8,10,9,12,11,9,12,19,13,9,11,11,9,19,8,11,9,9,16,9,9,185,9,9,11,15,9,12,16,11,9,19,26,23,11,9,9,15,9,11,10,14,22,25,10,18,16,16,19,25,9,10,11,9,11,13,10,10,9,10,11,11,10,25,12,12,25,10,8,13,9,10,9,10,8,19,10,335,10,10,16,13,10,23,10,10,13,11,10,13,10,13,19,33,9,23,11,19,26,231,12,9,23,11,9,12,19,211,19,18,9,16,9,14,10,9,16,10,10,10,11,10,14,23,8,18,13,13,9,11,9,9,10,16,19,10,15,10,10,33,25,11,19,11,10,9,13
9,10,438,11,9,10,10,9,10,0,10,9,10,10,12,10,10,9,10,13,9,10,17,10,11,11,10,12,14,11,14,300,8,13,15,11,12,9,12,9,9,15,9,11,11,9,19,22,10,23,19,10,9,11,14,11,22,11,11,9,13,11,14,9,10,10,13,19,9,18,12,13,9,9,9,10,10,9,11,10,10,108,10,13,10,14,15,10,9,10,12,10,13,11,13,15,453,15,18,13,13,9,11,8,24,11,8,15,18,9,13,13,9,11,15,11,19,9,9,15,9,9,11,9,15,13,11,15,11,18,13,9,9,10,14,9,13,11,11,10,11,130,11,9,14,13,18,11,15,10,10,8,11,15,11,7,9,23,9,10,13,9,10,9,13,16,13,154,12,14,13,13,12,10,11,10,13,11,9,9,15,10,9,11,173,11,11,9,11,385,13,16,11,13,12,10,9,10,13,11,18,11,13,12,9,9,13,11,11,8,9,10,11,9,13,13,12,9,11,10,18,18,10,11,11,9,10,9,9,14,11,19,15,133,13,10,11,23,15,8,9,9,11,9,15,10,10,41,9,470,19,16,16,11,9,11,11,10,11,11,18,470,13,12,11,18,12,15,11,12,9,8,11,10,318,14,9,16,9,9,13,424,10,10,15,10,11,13,15,15,9,13,12,11,11,13,22,13,12,10,12,12,8,23,10,11,10,15,16,9,24,11,10,9,11,8,11,10,10,10,10,232,379,10,9,13,11,10,15,14,10,9,10,9,12,10,12,11,170,9,11,11,11,351,9,9,11,9,13,10,8,18
